ID,Palavra,Imagem,Audio
2554eca5,Vovó,,Palavras_Files_/2554eca5.Audio.004536.mp3
a70d0131,Vovô,,Palavras_Files_/a70d0131.Audio.004553.mp3
9471be22,Maravilha,,Palavras_Files_/9471be22.Audio.220845.mp3
19b14b3b,Lavanderia,,Palavras_Files_/19b14b3b.Audio.214041.mp3
b4ffb167,Ervilha,,Palavras_Files_/b4ffb167.Audio.202112.mp3
e2ec96f2,Aventura,,Palavras_Files_/e2ec96f2.Audio.182557.mp3
81587a83,Avental,,Palavras_Files_/81587a83.Audio.182623.mp3
ef4d624b,Caverna,,Palavras_Files_/ef4d624b.Audio.192132.mp3
267969f3,Aviso,,Palavras_Files_/267969f3.Audio.182648.mp3
f24c9974,Ovelha,,Palavras_Files_/f24c9974.Audio.040926.mp3
24bf043d,Polvilho,,Palavras_Files_/24bf043d.Audio.043910.mp3
9b90078d,Caveira,,Palavras_Files_/9b90078d.Audio.192240.mp3
9a665994,Avestruz,,Palavras_Files_/9a665994.Audio.182720.mp3
ba43948c,Javali,,Palavras_Files_/ba43948c.Audio.170739.mp3
9dd8cc2c,Zebra,,Palavras_Files_/9dd8cc2c.Audio.005625.mp3
5b1ce36e,Estilingue,,Palavras_Files_/5b1ce36e.Audio.010237.mp3
